fact_check_id,claim,instances,title
110057,"('Priyanka Gandhi met Pakistan’s army chief in Dubai on Feb 7, 2019', 'Priyanka Gandhi met Pakistan’s army chief in Dubai on Feb 7, 2019', [('eng', 1.0)])","[(1551350340.0, 'https://factcheck.afp.com/no-indian-politician-priyanka-gandhi-did-not-meet-pakistans-army-chief-dubai-feb-7-2019#5ffed433bdf35d170b84baae775ad1d9')]","('No, Indian politician Priyanka Gandhi did not meet Pakistan’s army chief in Dubai on Feb 7, 2019', 'No, Indian politician Priyanka Gandhi did not meet Pakistan’s army chief in Dubai on Feb 7, 2019', [('eng', 1.0)])"
132064,"('This photo hows an Indian Air Force chopper crashed in Ladakh region in September 2020..', 'This photo hows an Indian Air Force chopper crashed in Ladakh region in September 2020..', [('eng', 1.0)])","[(1600410480.0, 'https://factcheck.afp.com/photo-actually-shows-indian-air-force-chopper-crashed-state-uttarakhand-2018#78268ab918dafd62d5a5d6a96548d2b9')]","('This photo actually shows an Indian Air Force chopper that crashed in the state of Uttarakhand in 2018', 'This photo actually shows an Indian Air Force chopper that crashed in the state of Uttarakhand in 2018', [('eng', 1.0)])"
75778,"('Joe Biden wants to tax 401 (k)s', 'Joe Biden wants to tax 401 (k)s', [('eng', 1.0)])","[(1600378620.0, 'https://factcheck.afp.com/biden-seeks-replacement-retirement-contribution-deductions-tax-credit#87ff66c18c29b41881f33d3c440d21e4')]","('Biden seeks replacement of retirement contribution deductions with tax credit', 'Biden seeks replacement of retirement contribution deductions with tax credit', [('eng', 1.0)])"
75737,"('Joe Biden se durmió en una reunión con el primer ministro israelí', 'Joe Biden fell asleep in a meeting with the Israeli Prime Minister', [('spa', 1.0)])","[(1631212140.0, 'https://factual.afp.com/http%253A%252F%252Fdoc.afp.com%252F9MH7KT-1#da148a1891e7826bf769ad2ee271df72')]","('El video en el que Biden parece dormido en una reunión con el primer ministro israelí fue editado', 'The video in which Biden appears asleep in a meeting with the Israeli prime minister was edited', [('spa', 1.0)])"
66285,"('Homem faz tatuagem no ânus em protesto contra Bolsonaro', 'Man gets anus tattoo in protest against Bolsonaro', [('por', 1.0)])","[(1633989840.0, 'https://checamos.afp.com/http%253A%252F%252Fdoc.afp.com%252F9PJ39C-1#b768f6f3204c5613c49959d773ee6355')]","('Protesto com tatuagem no ânus foi contra o ex-presidente dos EUA Donald Trump, não Bolsonaro', 'Protest with anus tattoo was against former US President Donald Trump, not Bolsonaro', [('por', 1.0)])"
136226,"('Ucrania siempre votó en la ONU en contra de Argentina en el reclamo por Malvinas', 'Ukraine always voted at the UN against Argentina in the Falklands claim', [('spa', 1.0)])","[(1647466080.0, 'https://factual.afp.com/doc.afp.com.326B63M#b462aee3ac0d8d2d19d7f57e2733f475')]","('Ucrania no “votó siempre en contra de Argentina” en la ONU en el reclamo por Malvinas', 'Ukraine did not ""always vote against Argentina"" at the UN in the Falklands claim', [('spa', 1.0)])"
135904,"('US Congresswoman Alexandria Ocasio-Cortez tweets that electric cars are useful in aftermath of a hurricane', 'US Congresswoman Alexandria Ocasio-Cortez tweets that electric cars are useful in aftermath of a hurricane', [('eng', 1.0)])","[(1567780920.0, 'https://factcheck.afp.com/screenshot-tweet-us-representative-aoc-fake#2487cf8e3409c80abc0bbedd1cfdc46a')]","('This screenshot of a tweet from US Representative AOC is fake', 'This screenshot of a tweet from US Representative AOC is fake', [('eng', 1.0)])"
39737,"('Con covid-19 estarás en coma inducido bajo anestesia boca abajo durante tres semanas y perderás 40% de masa muscular', 'With covid-19 you will be in an induced coma under anesthesia face down for three weeks and you will lose 40% of muscle mass', [('spa', 1.0)])","[(1603226580.0, 'https://factual.afp.com/el-tratamiento-boca-abajo-para-el-covid-19-lo-verdadero-y-lo-enganoso-de-publicaciones-virales#9aaa50b2ae5c3a204a7d85c8395dfd69')]","('El tratamiento boca abajo para el covid-19: lo verdadero y lo engañoso de publicaciones virales', 'The face-down treatment for covid-19: the truth and the deception of viral posts', [('spa', 1.0)])"
34814,"('CTV reported that Ottawa police seized ice cream trucks', 'CTV reported that Ottawa police seized ice cream trucks', [('eng', 1.0)])","[(1657222140.0, 'https://factcheck.afp.com/doc.afp.com.32DX6JL#e9c22cffcef9e16284e77fc98e7038c8')]","('Ottawa police did not seize ice cream trucks on Canada Day', 'Ottawa police did not seize ice cream trucks on Canada Day', [('eng', 1.0)])"
54227,"('Estas são crianças que engravidaram de muçulmanos.', 'These are children who got pregnant by Muslims.', [('por', 1.0)])","[(1596819300.0, 'https://checamos.afp.com/estas-criancas-nao-estao-gravidas-elas-tem-doencas-que-fazem-com-que-barriga-inche#50d33c7a862aaf14c04a20bed83b53d3')]","('Estas crianças não estão grávidas: elas têm doenças que fazem com que a barriga inche', 'These children are not pregnant: they have diseases that make their stomachs swell', [('por', 1.0)])"
107244,"('Poliuce attacking an anti-government protest in central Indian state of Madhya Pradesh.', 'Poliuce attacking an anti-government protest in central Indian state of Madhya Pradesh.', [('eng', 1.0)])","[(1569316380.0, 'https://factcheck.afp.com/video-has-circulated-reports-june-2018-about-police-assaulting-hindu-group-aligarh-india#53886f00ef7132328c4d2f17a2e58c77')]","('This video has circulated in reports since June 2018 about police assaulting a Hindu group in Aligarh, India', 'This video has circulated in reports since June 2018 about police assaulting a Hindu group in Aligarh, India', [('eng', 1.0)])"
143776,"('Video shows a Ukrainian soldier killing Chechen civilians', 'Video shows a Ukrainian soldier killing Chechen civilians', [('eng', 1.0)])","[(1647327720.0, 'https://factcheck.afp.com/doc.afp.com.324U8GR#493b4174b8be27dd862a8566f17e9df4')]","(""Movie footage shared with false claim that it shows 'Ukrainian soldier murdering civilians in Chechnya'"", ""Movie footage shared with false claim that it shows 'Ukrainian soldier murdering civilians in Chechnya'"", [('eng', 1.0)])"
136107,"('US students sing Indian national anthem to thank India for supplying hydroxychloroquine', 'US students sing Indian national anthem to thank India for supplying hydroxychloroquine', [('eng', 1.0)])","[(1588303320.0, 'https://factcheck.afp.com/rendition-indian-national-anthem-was-produced-august-2017-mark-indias-71st-independence-day#34f993730532ce2de0f510ee74ec470e')]","('This rendition of the Indian national anthem was produced in August 2017 to mark India’s 71st Independence Day', 'This rendition of the Indian national anthem was produced in August 2017 to mark India’s 71st Independence Day', [('eng', 1.0)])"
111141,"('Qari dari Papua', 'Qari from Papua', [('msa', 1.0)])","[(1600076880.0, 'https://periksafakta.afp.com/video-ini-menunjukkan-qari-dari-tanzania#9fc39b40710596cc92c14f15c9133fd4')]","('Video ini menunjukkan qari dari Tanzania', 'This video shows reciters from Tanzania', [('msa', 1.0)])"
143499,"('Video shows Russian tank torched in Ukraine conflict', 'Video shows Russian tank torched in Ukraine conflict', [('eng', 1.0)])","[(1646258820.0, 'https://factcheck.afp.com/doc.afp.com.324A3D6#8f8b9b77b76439306624ba60526761e7')]","('Video footage from 2014 misleadingly cast as Russian invasion', 'Video footage from 2014 misleadingly cast as Russian invasion', [('eng', 1.0)])"
193362,"('ประเทศไทยมี 83 จังหวัด จังหวัดใหม่มาอีก 7 จังหวัด', 'Thailand has 83 provinces, 7 new provinces.', [('tha', 1.0)])","[(1596173280.0, 'https://factcheckthailand.afp.com/old-hoax-recirculates-falsely-claiming-thailand-created-seven-new-provinces-th#2dc1e5ae8cfc94ddfe413c74874ee7eb')]","('ข่าวปลอมที่อ้างว่าประเทศไทยมีการจัดตั้ง 7 จังหวัดใหม่ ได้ถูกนำกลับมาแชร์อีกครั้งทางเฟซบุ๊ก', 'Fake news claiming that Thailand has established 7 new provinces has been re-shared on Facebook.', [('tha', 1.0)])"
83451,"('Les pépins de corossol, un remède contre le diabète', 'Soursop seeds, a cure for diabetes', [('fra', 1.0)])","[(1574273280.0, 'https://factuel.afp.com/le-corossol-nest-pas-un-remede-miracle-contre-le-diabete#b340ef481df6e3515b9f981ec66efa05')]","(""Le corossol n'est pas un remède miracle contre le diabète"", 'Soursop is not a miracle cure for diabetes', [('fra', 1.0)])"
17934,"('A root canal can shut down 63% of your immune system', 'A root canal can shut down 63% of your immune system', [('eng', 1.0)])","[(1642990061.0, 'https://www.usatoday.com/story/news/factcheck/2022/01/23/fact-check-root-canals-do-not-impair-immune-system-experts-say/9191466002/#3325a03452c4bf32730916ef54a2be98')]","('Fact check: Root canals do not impair immune system, experts say', 'Fact check: Root canals do not impair immune system, experts say', [('eng', 1.0)])"
141194,"('Video menunjukkan invasi Rusia ke Ukraina pada malam hari di tahun 2022', ""Video shows Russia's invasion of Ukraine at night in 2022"", [('msa', 1.0)])","[(1646362740.0, 'https://periksafakta.afp.com/doc.afp.com.324A7Y2#c72616d8048218926857f1714770115b')]","(""Animasi gim video dibagikan dengan klaim salah tentang 'konflik di Ukraina selepas serangan Rusia'"", ""Video game animation shared with false claims about 'conflict in Ukraine after Russian attack'"", [('msa', 1.0)])"
91103,"('Muslim protesters in Delhi vandalised statue of India’s first Law Minister Dr. Bhimrao Ambedkar', 'Muslim protesters in Delhi vandalised statue of India’s first Law Minister Dr. Bhimrao Ambedkar', [('eng', 1.0)])","[(1583384940.0, 'https://factcheck.afp.com/police-india-say-statue-was-vandalised-north-indian-state-uttar-pradesh#342211414d8f7930d4fd0b40eaf0e638')]","('Police in India say this statue was vandalised in the north Indian state of Uttar Pradesh', 'Police in India say this statue was vandalised in the north Indian state of Uttar Pradesh', [('eng', 1.0)])"
148513,"('WHO admitted that PCR tests are resulting in widespread false positives for the virus that causes Covid-19, and asked laboratories to change the way they are conducted', 'WHO admitted that PCR tests are resulting in widespread false positives for the virus that causes Covid-19, and asked laboratories to change the way they are conducted', [('eng', 1.0)])","[(1611941820.0, 'https://factcheck.afp.com/posts-mischaracterize-who-advice-coronavirus-testing-equipment#4a6e5a658e8da6692cfede3a9444b494')]","('Posts mischaracterize WHO advice on coronavirus testing equipment', 'Posts mischaracterize WHO advice on coronavirus testing equipment', [('eng', 1.0)])"
121058,"(""Sonia Gandhi with 'How to convert India into Christian nation' book on shelf"", ""Sonia Gandhi with 'How to convert India into Christian nation' book on shelf"", [('eng', 1.0)])","[(1623322680.0, 'https://factcheck.afp.com/photo-altered-show-indian-politician-how-convert-india-christian-nation-book#43f9f93f323cd250ca3339155cc7bfd8')]","(""Photo altered to show Indian politician with 'How to convert India into Christian nation' book"", ""Photo altered to show Indian politician with 'How to convert India into Christian nation' book"", [('eng', 1.0)])"
43404,"('Delincuentes disfrazados de encuestadores del INEGI asaltan', 'Criminals disguised as INEGI pollsters assault', [('spa', 1.0)])","[(1583179440.0, 'https://factual.afp.com/los-delincuentes-no-se-hicieron-pasar-por-empleados-del-instituto-mexicano-de-estadisticas-al#1d0285c91ad23d472593ac37c756e6fe')]","('Los delincuentes no se hicieron pasar por empleados del instituto mexicano de estadísticas al asaltar un diario', 'The criminals did not pretend to be employees of the Mexican statistics institute when they robbed a newspaper', [('spa', 1.0)])"
9657,"('2022년 국회의원 보수가 2천만원 인상된다', 'Remuneration of members of parliament to increase by 20 million won in 2022', [('kor', 1.0)])","[(1641536100.0, 'https://factcheckkorea.afp.com/http%253A%252F%252Fdoc.afp.com%252F9VM9V9#379aed26e1bae0b1db7e46187cb82378')]","(""2022년 국회의원 연봉, 2천만원 인상된다? 국회사무처 '지난해 연봉 1.4%에 해당하는 약 214만원 인상 예정'"", ""Will the annual salary of the National Assembly members increase by 20 million won in 2022? National Assembly Secretariat 'Scheduled to raise about 2.14 million won, equivalent to 1.4% of last year's annual salary'"", [('kor', 1.0)])"
14103,"('A falha de San Andreas na Califórnia.', 'The San Andreas fault in California.', [('por', 1.0)])","[(1603473240.0, 'https://checamos.afp.com/profunda-fissura-vista-na-foto-encontra-se-em-utah-quilometros-da-falha-de-san-andres#2250cc6c33cb489b1ce9ee0cc5a80831')]","('A profunda fissura vista na foto encontra-se em Utah, a quilômetros da falha de San Andrés', 'The deep fissure seen in the photo is located in Utah, miles from the San Andrés fault.', [('por', 1.0)])"
36606,"('Cette photo montre des femmes afghanes dans les années 80', 'This photo shows Afghan women in the 1980s', [('fra', 1.0)])","[(1629828060.0, 'https://factuel.afp.com/http%253A%252F%252Fdoc.afp.com%252F9LK8QE-1#2114b9c3ea75a7443214967863642cf1')]","('Non, cette photo ne montre pas des femmes afghanes dans les années 80', 'No, this photo does not show Afghan women in the 80s.', [('fra', 1.0)])"
40020,"('Conjoined twins born in Surigao, southern Philippines in June 2020', 'Conjoined twins born in Surigao, southern Philippines in June 2020', [('eng', 1.0)])","[(1597646580.0, 'https://factcheck.afp.com/photo-has-circulated-online-2017-reports-about-conjoined-twins-mexico#15474e31fb86f683fdf0ffb8cc718e0f')]","('This photo has circulated online since 2017 in reports about conjoined twins in Mexico', 'This photo has circulated online since 2017 in reports about conjoined twins in Mexico', [('eng', 1.0)])"
115750,"('Saqueos en manifestaciones tras la muerte de George Floyd en Estados Unidos', 'Looting in demonstrations after the death of George Floyd in the United States', [('spa', 1.0)])","[(1591313100.0, 'https://factual.afp.com/este-saqueo-ocurrio-en-2015-anos-antes-de-las-manifestaciones-por-la-muerte-de-george-floyd#030c698e8bef629fdd8fcbed50a284e1')]","('Este saqueo ocurrió en 2015, años antes de las manifestaciones por la muerte de George Floyd', 'This looting occurred in 2015, years before the protests over the death of George Floyd', [('spa', 1.0)])"
54520,"('Este vídeo mostra policiais atirando em pessoas que estavam nas ruas em meio à pandemia de coronavírus COVID-19', 'This video shows police officers shooting people who were on the streets amid the COVID-19 coronavirus pandemic', [('por', 1.0)])","[(1586966880.0, 'https://checamos.afp.com/imagens-mostram-tumulto-apos-jogo-de-futebol-em-2019-e-nao-acao-policial-durante-pandemia-de#546fda10d960b8bdc96f743155c932bb')]","('Imagens mostram tumulto após jogo de futebol em 2019 e não ação policial durante pandemia de coronavírus', 'Images show riot after football game in 2019 and no police action during coronavirus pandemic', [('por', 1.0)])"
97519,"('Oficina electoral de Perú contrató a empresa Smartmatic para elecciones congresales extraordinarias', ""Peru's electoral office hired Smartmatic company for extraordinary congressional elections"", [('spa', 1.0)])","[(1580502840.0, 'https://factual.afp.com/no-hay-registros-publicos-de-un-contrato-entre-la-oficina-electoral-de-peru-y-la-empresa-smartmatic#dd48b2a6a7d9afffcccba4dd3d7715c1')]","('No hay registros públicos de un contrato entre la oficina electoral de Perú y la empresa Smartmatic para las elecciones del 26 de enero', 'There are no public records of a contract between the electoral office of Peru and the Smartmatic company for the January 26 elections', [('spa', 1.0)])"
61929,"('Gambar menunjukkan pertukaran jarum yang mencurigakan semasa suntikan Covid-19 perdana menteri Malaysia', ""The picture shows a suspicious needle exchange during the Malaysian prime minister's Covid-19 injection"", [('msa', 1.0)])","[(1614953640.0, 'https://semakanfakta.afp.com/tukar-jarum-bukan-bukti-bahawa-perdana-menteri-memalsukan-vaksinasi-covid-19-kata-para-pakar#104130b8f3fff43967380753651419dc')]","('Tukar jarum bukan bukti bahawa perdana menteri ‘memalsukan’ vaksinasi Covid-19, kata para pakar', 'Changing the needle is not evidence that the prime minister ‘falsified’ the Covid-19 vaccination, experts said', [('msa', 1.0)])"
39716,"('Comunicado del Gobierno de la Generalitat de Cataluña en el que aclaran que sólo se puede votar una vez por persona y colegio electoral', 'Statement from the Government of the Generalitat of Catalonia in which they clarify that you can only vote once per person and electoral college', [('spa', 1.0)])","[(1612483140.0, 'https://maldita.es/malditobulo/20210205/comunicado-gobierno-cataluna-solo-se-votar-una-vez-elecciones-catalanas/#77235cd966c93c2ca5a9d4d506fd6d03')]","('No, este comunicado del Gobierno de Cataluña en el que aclaran que sólo se podrá votar una vez en las elecciones del 14 de febrero no es real · Maldita.es', 'No, this statement from the Government of Catalonia in which they clarify that you can only vote once in the elections on February 14 is not real · Maldita.es', [('spa', 1.0)])"
86463,"('Mandi malam penyebab paru-paru berair', 'Bathing at night causes watery lungs', [('msa', 1.0)])","[(1635656100.0, 'https://semakanfakta.afp.com/http%253A%252F%252Fdoc.afp.com%252F9QG8Q8-1#5b4b3bdebe189aee9781a4d01ec8238d')]","('Mandi pada waktu malam bukan sebab air masuk ke dalam paru-paru', 'Bathing at night is not the cause of water getting into the lungs', [('msa', 1.0)])"
141226,"('Video muestra a personas huyendo del tsunami tras la erupción en Tonga', 'Video shows people fleeing tsunami after Tonga eruption', [('spa', 1.0)])","[(1642521060.0, 'https://factual.afp.com/http%253A%252F%252Fdoc.afp.com%252F9WF39K-1#e4aefd219b445b3d9fd11a56d4008e68')]","('Este video es anterior a la erupción submarina en Tonga de enero de 2022 y fue grabado en Indonesia', 'This video predates the January 2022 Tonga underwater eruption and was recorded in Indonesia', [('spa', 1.0)])"
102956,"('Photo of BJP candidate dressed as Hanuman monkey god', 'Photo of BJP candidate dressed as Hanuman monkey god', [('eng', 1.0)])","[(1557139380.0, 'https://factcheck.afp.com/no-not-photo-indian-ruling-party-candidate-dressed-monkey-god-hanuman#3d361bb00ed8c74357e40822b9df3113')]","('No, this is not a photo of an Indian ruling party candidate dressed like the monkey god Hanuman', 'No, this is not a photo of an Indian ruling party candidate dressed like the monkey god Hanuman', [('eng', 1.0)])"
67346,"('IMPRESIONANTE!!! Encontrada en Artigas-Uruguay al partir una piedra', 'AWESOME!!! Found in Artigas-Uruguay when breaking a stone', [('spa', 1.0)])","[(1635119880.0, 'https://www.newtral.es/feto-piedra-de-agata-bulo-escultura/20211025/#0c06c4f96a01ad0d4ee032487018dc6a')]","('La forma de un feto en una piedra de ágata no se formó de manera natural en Uruguay: es una escultura', 'The shape of a fetus in an agate stone did not form naturally in Uruguay: it is a sculpture', [('spa', 1.0)])"
36763,"('Cette vidéo montre les nouveaux feux tricolores installés à Gao, au Mali', 'This video shows the new traffic lights installed in Gao, Mali', [('fra', 1.0)])","[(1594201200.0, 'https://factuel.afp.com/cette-video-ne-montre-pas-les-nouveaux-feux-tricolores-installes-dans-la-ville-de-gao-au-mali#19c4b5eecd23feaaf6c5fafa655226df')]","('Cette vidéo ne montre pas les nouveaux feux tricolores installés dans la ville de Gao, au Mali', 'This video does not show the new traffic lights installed in the city of Gao, Mali', [('fra', 1.0)])"
92150,"('Na Bahia en vídeo a PM marcha rumo ao Palácio do Governo após morte de policial', 'In Bahia, on video, the PM marches towards the Government Palace after the death of a policeman', [('por', 1.0)])","[(1617230280.0, 'https://checamos.afp.com/video-de-suposto-protesto-por-morte-de-policial-na-bahia-e-de-2015-e-mostra-torcedores-de-futebol#f95114d732458890ac13fab634c65a02')]","('Vídeo de suposto protesto por morte de policial na Bahia é de 2015 e mostra torcedores de futebol', 'Video of alleged protest for death of police officer in Bahia is from 2015 and shows football fans', [('por', 1.0)])"
148535,"(""WHO chief says booster Covid-19 vaccines are being used to 'kill children'"", ""WHO chief says booster Covid-19 vaccines are being used to 'kill children'"", [('eng', 1.0)])","[(1640944380.0, 'https://factcheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9VD49D-1#cba09ecd80186ade0270ccf8f1e9b7e5')]","(""Posts misrepresent WHO chief's remarks on Covid vaccine inequity"", ""Posts misrepresent WHO chief's remarks on Covid vaccine inequity"", [('eng', 1.0)])"
104268,"('Photo shows funeral for people executed in Saudi Arabia in 2022', 'Photo shows funeral for people executed in Saudi Arabia in 2022', [('eng', 1.0)])","[(1647506040.0, 'https://factcheck.afp.com/doc.afp.com.32694L4#b98e0b0117acd8ef141bf8ca409a26ba')]","('Photo shows funeral of gun attack victims in 2014, not people executed in Saudi Arabia in 2022', 'Photo shows funeral of gun attack victims in 2014, not people executed in Saudi Arabia in 2022', [('eng', 1.0)])"
22903,"('Alexandre Garcia reportou que Brasil aprovou lei que autoriza proprietários a atirar em invasores', 'Alexandre Garcia reported that Brazil passed a law that authorizes landowners to shoot invaders', [('por', 1.0)])","[(1557159480.0, 'https://checamos.afp.com/nao-o-jornalista-nao-afirmou-que-brasil-aprovou-uma-lei-que-isenta-de-punicao-o-proprietario-que#4586076edf5be83683c8e1557dc62073')]","('Não, o jornalista não afirmou que Brasil aprovou uma lei que isenta de punição o proprietário que atirar em invasor', 'No, the journalist did not say that Brazil passed a law that exempts the owner who shoots an invader from punishment.', [('por', 1.0)])"
139464,"('Vakcíny obsahují prvky přitahující magnet', 'Vaccines contain elements that attract a magnet', [('ces', 1.0)])","[(1621360140.0, 'https://napravoumiru.afp.com/vakciny-proti-covid-19-nezpusobi-ze-se-ke-kuzi-prilepi-magnet#34b670b130c354daced2639fc332daa4')]","('Vakcíny proti Covid-19 nezpůsobí, že se ke kůži přilepí magnet', 'Covid-19 vaccines will not cause a magnet to stick to your skin', [('ces', 1.0)])"
13223,"('A apresentadora Renata Vasconcellos sem máscara junto com outras pessoas em meio à pandemia de covid-19', 'Presenter Renata Vasconcellos without a mask along with other people amid the covid-19 pandemic', [('por', 1.0)])","[(1610467860.0, 'https://checamos.afp.com/foto-da-apresentadora-renata-vasconcellos-sem-mascara-junto-com-outras-tres-mulheres-e-de-2013#ffb8571fe5f60c17e20b9846b065c60a')]","('A foto da apresentadora Renata Vasconcellos sem máscara junto com outras três mulheres é de 2013', 'The photo of presenter Renata Vasconcellos without a mask along with three other women is from 2013', [('por', 1.0)])"
14624,"('A la Minga Indígena le decomisaron armas', 'Weapons were seized from the Indigenous Minga', [('spa', 1.0)])","[(1602799883.0, 'https://colombiacheck.com/chequeos/video-de-operacion-militar-no-tiene-relacion-con-la-minga-indigena#d931355f82b77cce698d1f31aee394a6')]","('Video de operación militar no tiene relación con la Minga Indígena', 'Video of a military operation has no relation to the Indigenous Minga', [('spa', 1.0)])"
988,"('""Black Friday"" teve origem no comércio de escravos dos EUA?', 'Did ""Black Friday"" originate in the US slave trade?', [('por', 1.0)])","[(1637938751.0, 'https://poligrafo.sapo.pt/fact-check/black-friday-teve-origem-no-comercio-de-escravos-dos-eua#94bd8805229f5656626eff74159d7b9a')]","('""Black Friday"" teve origem no comércio de escravos dos EUA?', 'Did ""Black Friday"" originate in the US slave trade?', [('por', 1.0)])"
